address,body,label
+918954941461,Part time with Wipro: Rs.500/hour. Work 3 hrs/day. Apply: http://epq9.com/NMwY3AfxxhM0zA,fraud
VK-KREDTS,"Attention! Account BLOCKED, Complete Video-KYC now to Activate your Account and get a limited-time 50% off on interest rates for your next loan http://sbicard-update.com/bCIasN3M -Dhani",fraud
+918341175890,"Dear customer, Rs.3,500 Bajaj Allianz premium bounced. Pay now to avoid lapse: 8467298269",fraud
+919925713589,Flash reward from Myntra: Rs.200 cashback waiting. Claim: http://sbi-secure.in/hWpyrj,fraud
+917576197348,"H0me based J0B available. Earn Rs.5,500 per day. wa.me join: wa.me/918036478610",fraud
+919001219133,"CIBIL Alert: Your credit score dropping due to BANK OF BARODA overdue. Pay Rs.19,000: http://income-tax-refund.in/txThSd",fraud
+919712665667,"[GOVT] Your application for Sukanya Samriddhi approved. Get Rs.35,000. Confirm Aadhaar: http://yesbank-update.com/1PRGew71oKkglm",fraud
+917423566210,IRDAI approved: LIC double cover scheme. Enroll now before deadline: http://rbi-scheme.in/RayJQD,fraud
TX-LOANOK,"Dear Customer, your CANARA BANK KYC will expire on 17-05-2026. Update Aadhaar to avoid account suspension: http://hdfcloan-apply.in/3nP2ITnbuV",fraud
+918830669788,Alert: TATA Power disconnection scheduled for tonight. Bill due Rs.800. Avoid by calling 9475589575 now.,fraud
JD-SMKKBM,Account operations restricted on KOTAK BANK. Submit KYC documents: http://ct3.io/7iY0gzmD,fraud
+918616801024,"Congratulations! SPIN and WIN: You won Rs.800,000. Claim in 24 hrs: http://rbi-scheme.in/Pe1Jc4tybB5TD",fraud
+919283736684,"BANK OF BARODA Card Services: EMI due of Rs.36,500 overdue. Pay to avoid legal action: http://hdfc-kyc.com/U2gD1Ehf",fraud
+919953386686,Snapdeal Alert: Suspicious activity on your account. Verify to continue shopping: http://epq9.com/wc515P,fraud
BW-INCASH,ALERT: KOTAK BANK account KYC incomplete. Complete Video-KYC urgently: http://kotak-kyc.in/M27ZH1MdxMXmJ,fraud
+919762458266,"Congratulations! You have WON Rs.4,600,000/- in the Lucky Draw. To claim your prize, contact: 9281699662",fraud
QP-REFUND,ALERT: PNB account KYC incomplete. Complete Video-KYC urgently: http://income-tax-refund.in/juZWhK3gBMYs,fraud
+918739235537,"ICICI BANK: An unusual transaction of Rs.48,500 detected. To block/confirm: http://rbi-scheme.in/qwVDVCpB",fraud
+918859155420,[UNION BANK] Loan account XXXX9733 has missed 2 EMIs. Regularize immediately: 8424725446,fraud
+919609705287,"Register: http://icici-verify.net/ohQrlIaCDj ? ProfitEdge Golden Opportunity to make Rs.6,000+ income in a Day. Join now!",fraud
+919434943714,URGENT: Your electricity supply will be disconnected in 2 hours. Outstanding bill Rs.500. Pay: http://sr3.in/xtUnJN,fraud
+917946341510,"ICICI BANK — Your KYC-linked reward of Rs.1,000 is ready. Claim before expiry: http://gov-scheme.in/Xwi0GEx3v",fraud
+917585187685,"NOTICE: Rs.7,000 reversal pending in BANK OF BARODA account XXXX3514. Confirm: http://sr3.in/hq1BISB",fraud
+919720803797,"[UPI] Transaction of Rs.30,000 pending. Confirm with OTP 709947: http://axisbk-verify.com/GFs0MSM2CKfsL",fraud
+918014202191,"Dear borrower, PNB loan account flagged for non-payment. Pay Rs.3,500 now: http://hdfc-kyc.com/2kNXCRj",fraud
+918690573850,Myntra: Your order for Samsung S24 (Order #CO69EKINPZ) is on hold. Pay Rs.1000 to release: http://paytm-kyc.net/PBgbNmyCW3V,fraud
+918800556023,Check your eligibility in 45 sec for YES BANK Car Loan. Get welcome benefits up to Rs.500. T&C wa.me/918950483186,fraud
+918556934945,SBI YONO: Your debit card will be blocked. Prevent it by verifying: http://sbi-secure.in/7AEQNyP,fraud
+917755206062,"Congratulations! You have WON Rs.3,600,000/- in the Lucky Draw. To claim your prize, contact: 7288807187",fraud
+919535342202,"Reach smarter returns with Citibank Wealth. Members earned Rs 124,000 last week. https://bit.ly/BEmLtS",fraud
+919524603566,"Crypto arbitrage: Rs.10K → Rs.163,000 in 7 days. BitProfit India verified. Join: https://bit.ly/Tq1h5AI",fraud
+919011393683,"Join Deutsche Securities premium group. Members earned Rs 223,000 last week. Register free: https://rb.gy/sEdAAEe",fraud
+917288540125,"Job offer from Cognizant: Rs.50,000/month. Work from home. Registration fee Rs.700. wa.me/917504144688",fraud
+918765774428,India's stock market is rising! Join BARCLAYS for expert advice on profitable investments. https://ow.ly/nTP3fA,fraud
+917321927238,"Dear User, your Navi Loan account has been temporarily blocked. Update KYC to continue: http://sr3.in/WsOGqRFd3RM",fraud
+917273168022,"Ministry of Finance: Ayushman Bharat beneficiary — Rs.10,000 on hold. Submit KYC: http://sr3.in/WxWY46V",fraud
+919484318631,"Accenture is hiring freshers. Rs.64,000 CTC. Immediate joining. Registration: wa.me/919697258055",fraud
+917967103153,"Dear User, your SIM has been selected in BSNL Lottery. Prize: Rs.4,370,000. Claim: 9284803364",fraud
+917351929241,Check your eligibility in 45 sec for HDFC BANK Education Loan. Get welcome benefits up to Rs.500. T&C http://epq9.com/lhLYtjQ2JUpV,fraud
+917031710185,"Pradhan Mantri Yojana: Rs.3,385,000 grant approved for your family. Click: https://tinyurl.com/fnV3Y18uu",fraud
+917892447247,"Dear Citizen, Rs.110,000 NEFT pending under PM Awas Yojana. Provide bank details: 8621407168",fraud
+918872532920,Final Warning from KreditBee: KYC incomplete. Account will be closed by midnight. Verify now: http://rbi-scheme.in/2bUFaZ,fraud
+919671945974,"Cyber Crime Police: Your IP address has been traced to illegal activity. Pay Rs.19,000 settlement. Call 9695558722.",fraud
+919876434546,"Crypto arbitrage: Rs.10K → Rs.112,000 in 7 days. BitProfit India verified. Join: http://paytm-kyc.net/LbmbYKMEL2xoN",fraud
+917507770684,"[Adani Electricity] Your account has been flagged. Pay Rs.2,800 or face legal action. Call: 9061803960",fraud
+917416521231,"Online earning opportunity: Rs.9,000/day. No investment. Join us: wa.me/919099473244",fraud
+919113059328,NOTICE: Your parcel is waiting at the warehouse. Pay Rs.100 shipping fee to release: https://bit.ly/qVfk4,fraud
+919075987248,Get instant CANARA BANK Business Loan approval in minutes. Rate 14.06%. Call 8482810588 or apply: http://yesbank-update.com/R8Snhfvbvr,fraud
+919913316852,Your SBI net banking is locked. Use OTP 229305 to unlock via: http://epq9.com/on0kUOwKdXV17,fraud
+917311036149,"Verified: BARCLAYS advisor group. Rs 273,000 earned by members 03-07-2026. https://rb.gy/nl3MZGGIU",fraud
+918966498475,"BHIM Ref ID: V593VC15IH. Rs.62,500 sent to 7487XXXX. Withdraw Cash NOW http://epq9.com/SzVNSXxaD",fraud
+918809832477,"URGENT: Your electricity supply will be disconnected in 2 hours. Outstanding bill Rs.6,500. Pay: http://hdfcloan-apply.in/MnEWhT",fraud
+917957376736,[DTDC] Tracking ZKEOCEC3091K: Package undeliverable. Update delivery address: https://s.id/5qqjIwQpf,fraud
+917721743530,ProfitEdge is offering 200% returns on crypto trades. Invest now: http://income-tax-refund.in/ip3GWey,fraud
+917775215449,Get instant BANK OF BARODA Car Loan approval in minutes. Rate 12.19%. Call 9682986352 or apply: wa.me/919633484925,fraud
+919964767528,"YES BANK Card Services: EMI due of Rs.33,000 overdue. Pay to avoid legal action: http://kotak-kyc.in/v0g2dOhnm7Bd6A",fraud
+919448581548,"Reliable strategies from Citibank Wealth ensured Rs 247,000 in member profits last week. https://bit.ly/wi3EBsRl",fraud
+919267781530,"Reach smarter returns with Deutsche Securities. Members earned Rs 473,000 last week. https://t.ly/pjDemRA8J",fraud
+918925754136,"HDFC BANK ALERT: Rs.36,000 credited to A/c ending 9705. If unrecognized, verify immediately: http://kotak-kyc.in/tTY6UUugaGgIN",fraud
+918804408830,"Received INR 69,500 on 989598XX08 at 01-09-2025 07:00. Quick UPI withdrawal available here: http://kotak-kyc.in/jh62GTo8",fraud
+919316174709,"PNB ALERT: Rs.14,000 credited to A/c ending 7362. If unrecognized, verify immediately: http://ct3.io/fIQj7ZHQAZRK",fraud
+919381233002,Pre-approved Gold Loan offer for you from AXIS BANK. Rs.5 Lakh in 24 hrs. Apply: wa.me/919448375717,fraud
+917902825975,"Online earning opportunity: Rs.7,500/day. No investment. Join us: wa.me/919767606678",fraud
+919593941635,Customs duty of Rs.190 is pending for your international parcel. Pay now: https://s.id/qiXfrZt,fraud
+917486033919,"Passive income from ProfitEdge: Rs.339,000/week. No trading experience needed. https://rb.gy/sIjEho",fraud
+917578540444,YONO SBI: Unusual transaction detected. Verify your account to continue: http://gov-scheme.in/mN6UCtg13AO8,fraud
+917219320168,"Congrats 7273XXXX04, Rs.39,000/- Credited to your A/c By BHIM Axis Ref ID: FOO56JXXX GET Cash NOW http://income-tax-refund.in/yjKV0q30Zk",fraud
+919634300560,"SBI YONO: Your reward points 3,700 expire in 24 hours. Redeem now: http://yesbank-update.com/FMU7LPKHi9olO1",fraud
+919388400035,Your order from Amazon is on hold. Confirm delivery address within 6 hours: https://s.id/wlcte,fraud
+918751849862,"Dear Consumer, your BESCOM electricity connection will be disconnected tonight at 9:30 PM due to non-payment of Rs.6,400. Pay now or call 8671295915.",fraud
+919637337002,"Attention! Account BLOCKED, Complete Video-KYC now to Activate your Account and get a limited-time 50% off on interest rates for your next loan http://hdfc-kyc.com/Bn2HWg8LiH -LazyPay",fraud
+917358640944,"UPI Transfer: INR 11,500 received on 8473XXXX2994 from government scheme. Withdraw: http://sbicard-update.com/EmIu9XWLjY",fraud
+917356656873,URGENT: Your Airtel SIM card is outdated. Upgrade to 5G now or lose number: http://linstok.com/VIjFXIH,fraud
+917352632770,"Tax refund alert: Rs.12,000 ready. Submit bank details to receive: http://paytm-kyc.net/qpCrOHf1RM2UA",fraud
+917067557018,"Transaction declined for Rs.28,000 on ICICI BANK card. Confirm details: http://sr3.in/izppYUgDYwgQ",fraud
+917745286578,"Pradhan Mantri Yojana: Rs.4,640,000 grant approved for your family. Click: http://epq9.com/IaCLy3",fraud
+917960932741,"Achieve Rs 307,000 in weekly profits with Morgan Stanley India's trusted advice. https://tinyurl.com/kgd2Ib",fraud
+918068964376,"Invest Rs.10,000 in StockMaster and earn Rs.216,000 in 30 days. Verified traders. https://lihi.cc/0xNV9cGua",fraud
+917416147542,"RBI Digital Saving Scheme 2026: Invest Rs.5K get Rs.4,145,000 in 90 days. http://linstok.com/sV32fK",fraud
+918907177079,"Cognizant is hiring freshers. Rs.66,000 CTC. Immediate joining. Registration: wa.me/919322671657",fraud
+917471644067,"Dear User, your Navi Loan account has been temporarily blocked. Update KYC to continue: http://sbi-secure.in/NPCvymc",fraud
+918196342277,"Ministry of Finance approved: earn Rs.4,365,000/week. Register today: https://ow.ly/fRNadRnRh",fraud
+919910907016,RBI Mandate: Aadhaar-Bank linking mandatory by 05-05-2026. Update to avoid freeze: http://icicisecure.net/Mi8Uea,fraud
TM-CASHNW,HDFC BANK KYC expired. Account restricted. Update at: http://sr3.in/HTuIdBN,fraud
+917691749461,"Reliable strategies from Morgan Stanley India ensured Rs 71,000 in member profits last week. https://bit.ly/OM48mRkyA",fraud
VK-KREDTS,ALERT: UNION BANK account KYC incomplete. Complete Video-KYC urgently: http://paytm-kyc.net/YmjEI8u,fraud
+918086191967,"Dear beneficiary, your PM Kisan Yojana payment of Rs.170,000 is approved. Claim: http://icici-verify.net/iLOSMi",fraud
+919144040212,"Hiring now: Part-time online workers. Rs.285,000/month guaranteed. wa.me/918783068184",fraud
+919109819112,Your mPokket account is SUSPENDED. Complete KYC immediately to avoid permanent closure. http://rbi-scheme.in/NWlOnm0TYxqdf,fraud
+917394992634,"Govt of India: Rs.90,000 sanctioned under PM Awas Yojana. Last date 03-03-2025. Apply: http://epq9.com/Srt6rKJq",fraud
+917773034900,"IT Dept: Refund of Rs.20,500 initiated to your account. Confirm bank details: http://income-tax-refund.in/vWFnceeVQ",fraud
+918256276488,"Dear taxpayer, your e-filing refund of Rs.14,500 is pending. Claim: http://icici-verify.net/2QWcaBwEAy",fraud
+918452940077,URGENT: ICICI BANK credit card about to be cancelled. Verify identity to retain card: http://paytm-kyc.net/ChRxeSj0,fraud
+918847334903,"Ayushman Bharat: You are eligible for Rs.60,000 grant. Register now: http://axisbk-verify.com/GpHp9va",fraud
+918470717417,"Income Tax Department: Your IT refund of Rs.21,000 is approved. Update bank account: http://kotak-kyc.in/y6ueerS7L9",fraud
+918685740493,"Passive income from Goldify: Rs.420,000/week. No trading experience needed. https://lnkd.in/25As1fzbD",fraud
+919481670337,"You are a WINNER! Rs.4,890,000 transferred pending your confirmation. Call 9220091825 now.",fraud
+918822335060,"Flash reward from Meesho: Rs.1,200 cashback waiting. Claim: http://paytm-kyc.net/UayCO6At",fraud
+919858244048,"Achieve Rs 526,000 this week with BARCLAYS expert insights. Better returns start today. https://short.gy/kv2LWNLk",fraud
+919009734887,"Your SBI Life policy claim of Rs.8,000 approved. Collect by 19-07-2026: http://hdfcloan-apply.in/iJEe4lE2YMJvO",fraud
+917283068774,Flipkart Delivery: We attempted delivery but found the address incorrect. Update: https://rb.gy/1eBuX0do,fraud
+917979359639,Nykaa: Your smart watch delivery requires payment of Rs.4300 customs. Pay: http://sbicard-update.com/PxZSARJD,fraud
CP-GOVTSC,"Your PaySense loan account is FROZEN. To unfreeze, complete video KYC immediately: http://mktasset.com/XfilYRlbDio0",fraud
+917752066366,"Your Bajaj Allianz policy claim of Rs.83,000 approved. Collect by 03-10-2026: http://sbicard-update.com/EeHGNo",fraud
+919168593964,"URGENT SALE: 2BHK flat for Rs.2,200,000. Owner going abroad. Immediate registry. 9874022342",fraud
+918156425236,"[BANK OF BARODA] Rs.18,000 has been CREDITED to XXXX3128. Confirm the transaction: http://mktasset.com/Y6gnhKB",fraud
+918562946705,"Flipkart Recruitment 2026: Walk-in-interview. Earn Rs.50,000/month. Register: wa.me/919895077114",fraud
+917570373870,"Hi 8690XXXX29, Rs.40,000/- is Transferred to Your A/c By Google Pay Ref ID: E6DZUSXXX. Withdraw Cash NOW http://income-tax-refund.in/zgZdlxAQ",fraud
+919080841132,"URGENT: Your income tax refund Rs.4,000 will lapse in 48 hrs. Update: http://icici-verify.net/vvaUUrEbnIREDq",fraud
+919398417248,Security alert: Someone is trying to access your YES BANK account. Verify with OTP 000627 here: http://axis-bank.online/FZDnbE,fraud
+918221011934,UIDAI Notice: Your Aadhaar is not linked to HDFC BANK. Link before 07-11-2026 to avoid account freeze: http://gov-scheme.in/COO7ZYza,fraud
+919330449971,"ED Notice: Money laundering case linked to your Aadhaar. Pay Rs.45,000 or face arrest. Call 9216210428.",fraud
+919925881350,"Your mobile number was picked in GOVT Digital India Lottery. Prize: Rs.1,070,000. 9610352801",fraud
+919443405808,"URGENT SALE: 2BHK flat for Rs.700,000. Owner going abroad. Immediate registry. 7641556683",fraud
+917851102090,"Dear Citizen, Rs.170,000 NEFT pending under Digital India Fund. Provide bank details: 7238052300",fraud
+917559860631,You qualify for CANARA BANK Education Loan Rs 2 Lakh to Rs 25 Lakh. No collateral. http://sbicard-update.com/iMFC5Hj,fraud
+917300404750,ALERT: Suspicious login attempt on SBI YONO. Secure account: http://gov-scheme.in/lLkhVg,fraud
+918949670001,"RBI-backed arbitrage plan: invest Rs.10K, earn Rs.1,480,000/month. Limited slots. https://rb.gy/jNp3q",fraud
+917908850215,"Dear User, your SmartCoin account has been temporarily blocked. Update KYC to continue: http://hdfc-kyc.com/hcQ1JcSdS",fraud
+919699288511,"BANK OF BARODA Car Loan now rate starts at 13.71%. Faster process, Zero Preclosure charges. Apply! 9626143193 Whatsapp wa.me/918973496346",fraud
VK-KREDTS,"Dear Customer, your ICICI BANK KYC will expire on 25-10-2026. Update Aadhaar to avoid account suspension: http://paytm-kyc.net/g6CX6Ks",fraud
+919519955368,"Job offer from Microsoft India: Rs.74,000/month. Work from home. Registration fee Rs.800. http://income-tax-refund.in/0NIirTKYaEn4",fraud
+919716198742,"AXIS BANK ALERT: Rs.37,000 credited to A/c ending 9862. If unrecognized, verify immediately: http://yesbank-update.com/jYl73eWl",fraud
+917231062649,Customs duty of Rs.60 is pending for your international parcel. Pay now: https://bit.ly/xEpyK,fraud
CP-MPOKKT,Your mPokket account is SUSPENDED. Complete KYC immediately to avoid permanent closure. http://axis-bank.online/FRDs4ote,fraud
+918519202025,UNION BANK: Your credit card XXXX3246 has been temporarily blocked. To unblock: http://paytm-kyc.net/HgBec5,fraud
+918532800179,"Dear Customer, your OTP 554469 for updating net banking is valid for 5 min. Call 1800XXXXXX if not requested.",fraud
+919585084167,"Recovery Agent Notice: KOTAK BANK has authorized recovery of Rs.75,000. Contact: 9269712095",fraud
+919279436731,"ICICI BANK: An unusual transaction of Rs.14,000 detected. To block/confirm: http://mktasset.com/rtde12S0",fraud
+917536301073,"Congratulations! SPIN and WIN: You won Rs.1,250,000. Claim in 24 hrs: http://mktasset.com/AkjHRC5xdE",fraud
+919316175208,"Register: https://t.ly/aGNKOXPO9 ? BitProfit India Golden Opportunity to make Rs.371,000+ income in a Day. Join now!",fraud
+917968425099,Credit Suisse India helps you achieve stock market success with real guidance. https://rb.gy/e1Mo4i,fraud
+918116532507,"MSME Loan Scheme 2026 - Rs.1,020,000/- can be credited in your Bank. Check eligibility: https://lihi.cc/P2Qbo",fraud
+919337604198,TRAI Notice: Your number is being used for criminal activity. It will be blocked in 2 hours. Call 8696300235.,fraud
+919792926382,SBI Net Banking locked. Provide OTP to unlock via: http://hdfcloan-apply.in/BUDuyJSc5uX,fraud
VK-KREDTS,URGENT: Your KreditBee account will be deactivated in 24 hours. Complete Video-KYC now: http://axis-bank.online/0UJXSwOi,fraud
+919268576302,"Your resume has been selected by Infosys. Rs.34,000 salary. Call HR: 9281845336",fraud
VK-KREDTS,URGENT: KOTAK BANK account will be closed in 48 hrs due to incomplete KYC: http://sbicard-update.com/eFq4Ta5cihdyG,fraud
+917085169574,"Received INR 87,000 on 741385XX01 at 12-05-2025 08:15. Quick UPI withdrawal available here: http://hdfcloan-apply.in/u3cA3yq",fraud
+918667668061,"Dear Customer, your FedEx India parcel failed delivery attempt. Reschedule: https://lihi.cc/pbyTqAeiZ",fraud
+917216809596,"FINAL WARNING: TNEB will disconnect power supply at 14:00 today. Pending bill Rs.7,300. http://sbicard-update.com/ObNEqib2O",fraud
+919473487287,Income Tax Dept: PAN-Aadhaar linking pending. Penalty Rs.1000/day after 25-08-2025. http://ct3.io/JaU5jvxYNSYL,fraud
+919626658086,"Your LIC policy claim of Rs.37,000 approved. Collect by 12-05-2026: http://sbi-secure.in/nCgGTlQUX",fraud
+917766400185,"TNEB Notice: Rs.2,800 electricity bill overdue. To avoid disconnection call our executive: 7036492854",fraud
+917338860901,"Mahanagar Gas: Connection termination scheduled. Clear dues Rs.5,200 by calling: 8243861292",fraud
+919123806622,"Hi 8827XXXX96, Transaction successfully done of Rs.43,500 to your account on 05-02-2025. Withdraw N0W: http://rbi-scheme.in/2hsjnziZvORq",fraud
+917274405381,"Simple online tasks. Rs.2,000/day. Work from home. WhatsApp now: wa.me/918482892828",fraud
+919659060484,"Dear Customer, Rs.29,000/- has been Credited to your PNB A/c XXXX8744 on 07-03-2025. If not done by you, call or click http://yesbank-update.com/28Hy2l1dWp1F",fraud
+919233165247,"Verified: HSBC Securities advisor group. Rs 559,000 earned by members 28-04-2026. https://ow.ly/4zTK9Yv",fraud
+917069114411,"RBI-backed arbitrage plan: invest Rs.10K, earn Rs.1,855,000/month. Limited slots. https://lihi.cc/BAA0sP",fraud
+919190784016,India's stock market is rising! Join Credit Suisse India for expert advice on profitable investments. https://cutt.ly/DLzErVg,fraud
BG-EARNNW,Action Required! CashBean: Your account is blocked due to pending KYC. Click to verify: http://income-tax-refund.in/JZQeArbLw83,fraud
+919693781120,"ALERT: SBI Life policy overdue. Last chance to pay Rs.8,000 premium. Call 8885421552.",fraud
+917513400137,Security alert: Someone is trying to access your PNB account. Verify with OTP 595064 here: http://mktasset.com/GWrERxuaiUzm4,fraud
+917637955841,[SmartCoin] ALERT: Account suspended. Complete re-KYC within 2 hours to avoid termination: http://axisbk-verify.com/GR1IL3k,fraud
+917778850608,"IMPORTANT ALERT! Account BLOCKED due to incomplete re-KYC as per RBI guideline. To activate your account, complete VIDEO-KYC URGENTLY. Loan up to Rs.45,000 instantly http://paytm-kyc.net/Zi91So -mPokket",fraud
+918113326403,Vi (Vodafone Idea) Final Notice: Your mobile number will be blocked by 19:15. Upgrade SIM: 7428712807,fraud
+919046964191,"Mahanagar Gas: Connection termination scheduled. Clear dues Rs.1,500 by calling: 7063950225",fraud
+919722051611,Dhani Notice: Incomplete KYC detected. Your credit limit is on hold. Update here: http://icici-verify.net/s9QspAJI4FFzC,fraud
+919102626664,"SBI: An unusual transaction of Rs.26,000 detected. To block/confirm: http://hdfc-kyc.com/yepR1Dfi",fraud
+919220307071,"MSME Loan Scheme 2026 - Rs.3,920,000/- can be credited in your Bank. Check eligibility: https://ow.ly/vBkBwEmVe",fraud
+919560535361,"Rs 357,000 profit guaranteed with Credit Suisse India strategy. Join members now: https://bit.ly/xW5u2A5hV",fraud
+918282339136,BSNL Alert: Your current SIM will be deactivated tonight. Call 9454033247 to retain number.,fraud
+918248303932,PNB is offering Gold Loan upto Rs.50 Lakh at just 10.19% p.a. Fast approval. Apply via http://icicisecure.net/wra15oVwoFsQM,fraud
+917992985742,"Online data entry job. Earn Rs.4,000 daily. 2-3 hours/day. Contact: wa.me/919133187878",fraud
+917274151067,"URGENT: Your income tax refund Rs.17,000 will lapse in 48 hrs. Update: http://sbi-secure.in/YziYTOoy",fraud
TM-CASHNW,Your ICICI BANK account is partially frozen. Resume service by completing KYC: http://hdfcloan-apply.in/RGMyxw5sQNEQbn,fraud
+917855473278,"Govt approved investment scheme: Rs.1,830,000 guaranteed return. Apply now: http://ct3.io/3RKxFyp8",fraud
+917337621008,"HDFC Life: Your policy will lapse in 24 hrs. Pay Rs.10,000 now to avoid coverage gap: http://epq9.com/nTGMKXtx7",fraud
+919451842395,"COD order on Amazon worth Rs.19,500 placed from your account. Not you? http://axis-bank.online/rOQ8gMR",fraud
+917216220657,Check your eligibility in 45 sec for BANK OF BARODA Education Loan. Get welcome benefits up to Rs.500. T&C wa.me/917388486279,fraud
+919792431268,SBI YONO: Your debit card will be blocked. Prevent it by verifying: http://icici-verify.net/sYn53vEPi,fraud
+918427998740,YONO SBI: Unusual transaction detected. Verify your account to continue: http://hdfcloan-apply.in/xVPb9ETJaA,fraud
+918707574104,"ALERT: UNION BANK card used for Rs.52,000 online purchase at 16:00 today. Verify: http://axisbk-verify.com/4jH8CnbgePvnI",fraud
+918602841167,"Passive income from AlgoTrade24: Rs.43,000/week. No trading experience needed. http://ct3.io/Qya99BwvvBv",fraud
+919638507721,"Dear Sir/Madam, Aadhaar verification failed for your HDFC BANK account. Re-verify: http://hdfcloan-apply.in/s21BbVUmWDJ87x",fraud
+918299925207,"Hiring now: Part-time online workers. Rs.135,000/month guaranteed. wa.me/917518632983",fraud
+917017390581,Supreme Court Summons: Your PAN is linked to a fraud case. Respond within 2 hrs: 9228360378,fraud
+919200743161,"Last week, UBS India Advisory members earned Rs 195,000 with expert market insights. https://rb.gy/nZmlX0",fraud
+917872919291,"Tax refund alert: Rs.2,500 ready. Submit bank details to receive: http://paytm-kyc.net/wy6dtesgKIRt7",fraud
+919515083314,"SBI YONO: Your reward points 14,600 expire in 24 hours. Redeem now: http://rbi-scheme.in/opb5Mv1dg0gHa",fraud
+919238843162,"Dear Customer, Nykaa order cancelled due to payment failure. Re-confirm: http://yesbank-update.com/rVWl1m46rHhEkE",fraud
+919860462099,Security alert: Someone is trying to access your PNB account. Verify with OTP 854802 here: http://rbi-scheme.in/9KaWNFkrgch,fraud
+919634772081,"Transaction declined for Rs.52,500 on CANARA BANK card. Confirm details: http://hdfcloan-apply.in/76BzroRtExbbCn",fraud
+918361065199,"Dear Policyholder, your LIC bonus of Rs.67,000 is ready. Claim before expiry: http://gov-scheme.in/xTTGvdhD",fraud
+919146868089,"IT Dept: Refund of Rs.3,000 initiated to your account. Confirm bank details: http://hdfcloan-apply.in/ixmFMfj2bl",fraud
+917929918112,URGENT: BANK OF BARODA credit card about to be cancelled. Verify identity to retain card: http://paytm-kyc.net/43n3Yw,fraud
+917775494592,"[UPI] Transaction of Rs.40,000 pending. Confirm with OTP 373156: http://income-tax-refund.in/2QZFtlSB",fraud
CP-MPOKKT,"Your KreditBee loan account is FROZEN. To unfreeze, complete video KYC immediately: http://icici-verify.net/6kdUIE27A",fraud
+917310620311,"Crypto arbitrage: Rs.10K → Rs.86,000 in 7 days. ForexPro India verified. Join: http://hdfcloan-apply.in/nNaAN7",fraud
+919229661713,India's stock market is rising! Join HSBC Securities for expert advice on profitable investments. https://ow.ly/11xCZ,fraud
+918251323575,RBI Mandate: Aadhaar-Bank linking mandatory by 07-11-2026. Update to avoid freeze: http://axis-bank.online/cFRt49snGAGIB,fraud
CP-MPOKKT,Account operations restricted on AXIS BANK. Submit KYC documents: http://icici-verify.net/MwUxy3NnwX,fraud
+917849751388,Aadhaar OTP required to complete SBI e-KYC. Call 7623239791 to proceed.,fraud
+918273519219,"COD order on Flipkart worth Rs.6,500 placed from your account. Not you? http://axis-bank.online/tjhHZsX",fraud
+918482960372,Your CashBean account is SUSPENDED. Complete KYC immediately to avoid permanent closure. http://kotak-kyc.in/avLwfRI,fraud
+918877487858,"Your AXIS BANK account XXXX7958 received Rs.44,500. To withdraw or verify: http://linstok.com/w6umAMj1",fraud
+919292227508,"Suspicious transaction of Rs.25,500 on KOTAK BANK card. To block click: http://epq9.com/CdZEFmJPV0jF",fraud
+919126239900,"Video rating job: earn Rs.7,000/day. 1-2 hrs work. WhatsApp: wa.me/919180113472",fraud
+918451325797,"H0me based J0B available. Earn Rs.8,000 per day. wa.me join: wa.me/917983434963",fraud
+917899579964,"Congratulations! You have WON Rs.3,500,000/- in the Lucky Draw. To claim your prize, contact: 8497634347",fraud
+917014502101,"NOTICE: Rs.1,000 reversal pending in BANK OF BARODA account XXXX9344. Confirm: http://hdfcloan-apply.in/mlly3SmgBapcmQ",fraud
+918154137272,"Your CANARA BANK cashback of Rs.7,000 is ready to be transferred. Verify account: http://sr3.in/6r0K9htFXDI",fraud
+918539756090,Your YES BANK net banking is locked. Use OTP 031592 to unlock via: http://axis-bank.online/IDyqMqI,fraud
+919511035600,"Income Tax Department: Your IT refund of Rs.10,000 is approved. Update bank account: http://icici-verify.net/2ocddTkua",fraud
+919086161714,"URGENT HIRING: work from home, earn Rs.7,500/day. Limited seats. wa.me/919775423888",fraud
+919545323569,"RBI Digital Saving Scheme 2026: Invest Rs.5K get Rs.365,000 in 90 days. http://income-tax-refund.in/sWRGp8RkYPo",fraud
+918037893483,"Your HDFC BANK account XXXX2963 received Rs.25,500. To withdraw or verify: http://kotak-kyc.in/IIBMn0UM4b",fraud
+918429766503,Your package is at the nearest post office. Pay Rs.80 to receive it: https://tinyurl.com/w6f9XWMbm,fraud
+917483242732,"ALERT: HDFC BANK card used for Rs.3,000 online purchase at 11:30 today. Verify: http://gov-scheme.in/0aLJFT1w",fraud
+919889634932,"Income Tax refund Rs.31,000 has been processed. Update Aadhaar-linked A/c: http://income-tax-refund.in/QTMxGc6tQOzvh",fraud
+918672179029,BitProfit India is offering 200% returns on crypto trades. Invest now: http://kotak-kyc.in/NUGFVrzM,fraud
+917464602536,Citibank Wealth helps you achieve stock market success with real guidance. https://lihi.cc/yUhGA6c,fraud
+918984128158,"Simple online tasks. Rs.8,500/day. Work from home. WhatsApp now: wa.me/919260652814",fraud
+918386515319,Your Ekart package could not be delivered. Reschedule delivery here: https://rb.gy/qALNA6,fraud
BW-INCASH,Your PNB account is partially frozen. Resume service by completing KYC: http://income-tax-refund.in/BEDlvzUHbA,fraud
